노선명,노선번호,시도명,시군구명,기점도로명주소,기점지번주소,종점도로명주소,종점지번주소,기점위도,기점경도,종점위도,종점경도,주요경유지,총길이(km),일반도로너비(m),자전거도로너비(m),자전거도로종류,자전거도로고시유무,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
국토종주자전거길1-247,,경상북도,구미시,경상북도 구미시 공단동 360-1,,경상북도 상주시 낙동면 낙동리 1067-2,,36.124247,128.387037,36.356719,128.292997,,0.05,,4.0,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
국토종주자전거길1-246,,경상북도,구미시,경상북도 구미시 공단동 360-1,,경상북도 상주시 낙동면 낙동리 1067-2,,36.124247,128.387037,36.356719,128.292997,,0.05,,4.0,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
국토종주자전거길1-245,,경상북도,구미시,경상북도 구미시 공단동 360-1,,경상북도 상주시 낙동면 낙동리 1067-2,,36.124247,128.387037,36.356719,128.292997,,0.05,,4.0,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
국토종주자전거길1-244,,경상북도,구미시,경상북도 구미시 공단동 360-1,,경상북도 상주시 낙동면 낙동리 1067-2,,36.124247,128.387037,36.356719,128.292997,,0.05,,4.0,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
국토종주자전거길1-243,,경상북도,구미시,경상북도 구미시 공단동 360-1,,경상북도 상주시 낙동면 낙동리 1067-2,,36.124247,128.387037,36.356719,128.292997,,0.05,,4.0,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
국토종주자전거길1-242,,경상북도,구미시,경상북도 구미시 공단동 360-1,,경상북도 상주시 낙동면 낙동리 1067-2,,36.124247,128.387037,36.356719,128.292997,,0.05,,4.0,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
국토종주자전거길1-241,,경상북도,구미시,경상북도 구미시 공단동 360-1,,경상북도 상주시 낙동면 낙동리 1067-2,,36.124247,128.387037,36.356719,128.292997,,0.05,,4.0,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
국토종주자전거길1-240,,경상북도,구미시,경상북도 구미시 공단동 360-1,,경상북도 상주시 낙동면 낙동리 1067-2,,36.124247,128.387037,36.356719,128.292997,,0.05,,4.0,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
국토종주자전거길1-239,,경상북도,구미시,경상북도 구미시 공단동 360-1,,경상북도 상주시 낙동면 낙동리 1067-2,,36.124247,128.387037,36.356719,128.292997,,0.05,,4.0,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
국토종주자전거길1-238,,경상북도,구미시,경상북도 구미시 공단동 360-1,,경상북도 상주시 낙동면 낙동리 1067-2,,36.124247,128.387037,36.356719,128.292997,,0.05,,4.0,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
국토종주자전거길1-237,,경상북도,구미시,경상북도 구미시 공단동 360-1,,경상북도 상주시 낙동면 낙동리 1067-2,,36.124247,128.387037,36.356719,128.292997,,0.05,,4.0,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
국토종주자전거길1-236,,경상북도,구미시,경상북도 구미시 공단동 360-1,,경상북도 상주시 낙동면 낙동리 1067-2,,36.124247,128.387037,36.356719,128.292997,,0.05,,4.0,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
국토종주자전거길1-235,,경상북도,구미시,경상북도 구미시 공단동 360-1,,경상북도 상주시 낙동면 낙동리 1067-2,,36.124247,128.387037,36.356719,128.292997,,0.05,,4.0,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
국토종주자전거길1-234,,경상북도,구미시,경상북도 구미시 공단동 360-1,,경상북도 상주시 낙동면 낙동리 1067-2,,36.124247,128.387037,36.356719,128.292997,,0.05,,4.0,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
국토종주자전거길1-233,,경상북도,구미시,경상북도 구미시 공단동 360-1,,경상북도 상주시 낙동면 낙동리 1067-2,,36.124247,128.387037,36.356719,128.292997,,0.05,,4.0,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
국토종주자전거길1-232,,경상북도,구미시,경상북도 구미시 공단동 360-1,,경상북도 상주시 낙동면 낙동리 1067-2,,36.124247,128.387037,36.356719,128.292997,,0.05,,4.0,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
국토종주자전거길1-231,,경상북도,구미시,경상북도 구미시 공단동 360-1,,경상북도 상주시 낙동면 낙동리 1067-2,,36.124247,128.387037,36.356719,128.292997,,0.05,,4.0,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
국토종주자전거길1-230,,경상북도,구미시,경상북도 구미시 공단동 360-1,,경상북도 상주시 낙동면 낙동리 1067-2,,36.124247,128.387037,36.356719,128.292997,,0.05,,4.0,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
국토종주자전거길1-229,,경상북도,구미시,경상북도 구미시 공단동 360-1,,경상북도 상주시 낙동면 낙동리 1067-2,,36.124247,128.387037,36.356719,128.292997,,0.05,,4.0,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
국토종주자전거길1-228,,경상북도,구미시,경상북도 구미시 공단동 360-1,,경상북도 상주시 낙동면 낙동리 1067-2,,36.124247,128.387037,36.356719,128.292997,,0.05,,4.0,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
국토종주자전거길1-227,,경상북도,구미시,경상북도 구미시 공단동 360-1,,경상북도 상주시 낙동면 낙동리 1067-2,,36.124247,128.387037,36.356719,128.292997,,0.05,,4.0,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
국토종주자전거길1-226,,경상북도,구미시,경상북도 구미시 공단동 360-1,,경상북도 상주시 낙동면 낙동리 1067-2,,36.124247,128.387037,36.356719,128.292997,,0.05,,4.0,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
국토종주자전거길1-225,,경상북도,구미시,경상북도 구미시 공단동 360-1,,경상북도 상주시 낙동면 낙동리 1067-2,,36.124247,128.387037,36.356719,128.292997,,0.05,,4.0,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
국토종주자전거길1-224,,경상북도,구미시,경상북도 구미시 공단동 360-1,,경상북도 상주시 낙동면 낙동리 1067-2,,36.124247,128.387037,36.356719,128.292997,,0.05,,4.0,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
국토종주자전거길1-223,,경상북도,구미시,경상북도 구미시 공단동 360-1,,경상북도 상주시 낙동면 낙동리 1067-2,,36.124247,128.387037,36.356719,128.292997,,0.05,,4.0,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
국토종주자전거길1-222,,경상북도,구미시,경상북도 구미시 공단동 360-1,,경상북도 상주시 낙동면 낙동리 1067-2,,36.124247,128.387037,36.356719,128.292997,,0.05,,4.0,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
국토종주자전거길1-221,,경상북도,구미시,경상북도 구미시 공단동 360-1,,경상북도 상주시 낙동면 낙동리 1067-2,,36.124247,128.387037,36.356719,128.292997,,0.05,,4.0,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
국토종주자전거길1-220,,경상북도,구미시,경상북도 구미시 공단동 360-1,,경상북도 상주시 낙동면 낙동리 1067-2,,36.124247,128.387037,36.356719,128.292997,,0.05,,4.0,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
국토종주자전거길1-219,,경상북도,구미시,경상북도 구미시 공단동 360-1,,경상북도 상주시 낙동면 낙동리 1067-2,,36.124247,128.387037,36.356719,128.292997,,0.05,,4.0,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
국토종주자전거길1-218,,경상북도,구미시,경상북도 구미시 공단동 360-1,,경상북도 상주시 낙동면 낙동리 1067-2,,36.124247,128.387037,36.356719,128.292997,,0.05,,4.0,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
국토종주자전거길1-217,,경상북도,구미시,경상북도 구미시 공단동 360-1,,경상북도 상주시 낙동면 낙동리 1067-2,,36.124247,128.387037,36.356719,128.292997,,0.05,,4.0,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
국토종주자전거길1-216,,경상북도,구미시,경상북도 구미시 공단동 360-1,,경상북도 상주시 낙동면 낙동리 1067-2,,36.124247,128.387037,36.356719,128.292997,,0.05,,4.0,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
국토종주자전거길1-215,,경상북도,구미시,경상북도 구미시 공단동 360-1,,경상북도 상주시 낙동면 낙동리 1067-2,,36.124247,128.387037,36.356719,128.292997,,0.05,,4.0,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
국토종주자전거길1-214,,경상북도,구미시,경상북도 구미시 공단동 360-1,,경상북도 상주시 낙동면 낙동리 1067-2,,36.124247,128.387037,36.356719,128.292997,,0.05,,4.0,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
국토종주자전거길1-213,,경상북도,구미시,경상북도 구미시 공단동 360-1,,경상북도 상주시 낙동면 낙동리 1067-2,,36.124247,128.387037,36.356719,128.292997,,0.05,,4.0,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
국토종주자전거길1-212,,경상북도,구미시,경상북도 구미시 공단동 360-1,,경상북도 상주시 낙동면 낙동리 1067-2,,36.124247,128.387037,36.356719,128.292997,,0.05,,4.0,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
국토종주자전거길1-211,,경상북도,구미시,경상북도 구미시 공단동 360-1,,경상북도 상주시 낙동면 낙동리 1067-2,,36.124247,128.387037,36.356719,128.292997,,0.05,,4.0,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
국토종주자전거길1-210,,경상북도,구미시,경상북도 구미시 공단동 360-1,,경상북도 상주시 낙동면 낙동리 1067-2,,36.124247,128.387037,36.356719,128.292997,,0.05,,4.0,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
국토종주자전거길1-209,,경상북도,구미시,경상북도 구미시 공단동 360-1,,경상북도 상주시 낙동면 낙동리 1067-2,,36.124247,128.387037,36.356719,128.292997,,0.05,,4.0,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
국토종주자전거길1-208,,경상북도,구미시,경상북도 구미시 공단동 360-1,,경상북도 상주시 낙동면 낙동리 1067-2,,36.124247,128.387037,36.356719,128.292997,,0.05,,4.0,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
국토종주자전거길1-207,,경상북도,구미시,경상북도 구미시 공단동 360-1,,경상북도 상주시 낙동면 낙동리 1067-2,,36.124247,128.387037,36.356719,128.292997,,0.05,,4.0,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
국토종주자전거길1-206,,경상북도,구미시,경상북도 구미시 공단동 360-1,,경상북도 상주시 낙동면 낙동리 1067-2,,36.124247,128.387037,36.356719,128.292997,,0.05,,4.0,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
국토종주자전거길1-205,,경상북도,구미시,경상북도 구미시 공단동 360-1,,경상북도 상주시 낙동면 낙동리 1067-2,,36.124247,128.387037,36.356719,128.292997,,0.05,,4.0,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
국토종주자전거길1-204,,경상북도,구미시,경상북도 구미시 공단동 360-1,,경상북도 상주시 낙동면 낙동리 1067-2,,36.124247,128.387037,36.356719,128.292997,,0.05,,4.0,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
국토종주자전거길1-203,,경상북도,구미시,경상북도 구미시 공단동 360-1,,경상북도 상주시 낙동면 낙동리 1067-2,,36.124247,128.387037,36.356719,128.292997,,0.05,,4.0,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
국토종주자전거길1-202,,경상북도,구미시,경상북도 구미시 공단동 360-1,,경상북도 상주시 낙동면 낙동리 1067-2,,36.124247,128.387037,36.356719,128.292997,,0.05,,4.0,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
국토종주자전거길1-201,,경상북도,구미시,경상북도 구미시 공단동 360-1,,경상북도 상주시 낙동면 낙동리 1067-2,,36.124247,128.387037,36.356719,128.292997,,0.05,,4.0,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
대촌1길 성중로,"도시계획도로(중로3-6,소로3-7)",충청북도,진천군,충청북도 진천군 진천읍 대촌1길 3,충청북도 진천군 진천읍 읍내리 471-122,,충청북도 진천군 진천읍 성석리 563-4,36.8609239,127.446428,36.8662164,127.4462988,,0.6,,1.5,자전거보행자겸용도로,Y,충청북도 진천군청 지역개발과,043-539-3715,2025-11-27,4450000,충청북도 진천군
문화로3,군도7호선,충청북도,진천군,,충청북도 진천군 진천읍 신정리 218,,충청북도 진천군 진천읍 신정리 165,36.8497264,127.4562687,36.8519964,127.4583483,,0.83,,1.5,자전거보행자겸용도로,Y,충청북도 진천군청 지역개발과,043-539-3715,2025-11-27,4450000,충청북도 진천군
문화로2,도시계획도로(중로1-1),충청북도,진천군,,충청북도 진천군 진천읍 교성리 266-9,,충청북도 진천군 진천읍 신정리 504-7,36.8536776,127.4345393,36.8485194,127.4539765,,2.07,,1.7,자전거보행자겸용도로,Y,충청북도 진천군청 지역개발과,043-539-3715,2025-11-27,4450000,충청북도 진천군
